Frequency (GHz)	DB(|S(2,1)|) : demo 1
5.75884	-0.0322011
5.75884	-0.0321555
5.75884	-0.03211
5.75884	-0.0320645
5.75884	-0.0320192
5.75885	-0.031974
5.75885	-0.0319288
5.75885	-0.0318837
5.75885	-0.0318388
5.75885	-0.0317939
5.75885	-0.0317491
5.75885	-0.0317044
5.75885	-0.0316597
5.75885	-0.0316152
5.75885	-0.0315708
5.75886	-0.0315264
5.75886	-0.0314821
5.75886	-0.031438
5.75886	-0.0313939
5.75886	-0.0313499
5.75886	-0.0313059
5.75886	-0.0312621
5.75886	-0.0312184
5.75886	-0.0311747
5.75886	-0.0311311
5.75887	-0.0310877
5.75887	-0.0310443
5.75887	-0.031001
5.75887	-0.0309577
5.75887	-0.0309146
5.75887	-0.0308715
5.75887	-0.0308286
5.75887	-0.0307857
5.75887	-0.0307429
5.75887	-0.0307001
5.75888	-0.0306575
5.75888	-0.030615
5.75888	-0.0305725
5.75888	-0.0305301
5.75888	-0.0304878
5.75888	-0.0304456
5.75888	-0.0304034
5.75888	-0.0303614
5.75888	-0.0303194
5.75888	-0.0302775
5.75889	-0.0302357
5.75889	-0.030194
5.75889	-0.0301523
5.75889	-0.0301108
5.75889	-0.0300693
5.75889	-0.0300279
5.75889	-0.0299866
5.75889	-0.0299453
5.75889	-0.0299042
5.75889	-0.0298631
5.7589	-0.0298221
5.7589	-0.0297811
5.7589	-0.0297403
5.7589	-0.0296995
5.7589	-0.0296588
5.7589	-0.0296182
5.7589	-0.0295777
5.7589	-0.0295373
5.7589	-0.0294969
5.7589	-0.0294566
5.75891	-0.0294164
5.75891	-0.0293762
5.75891	-0.0293362
5.75891	-0.0292962
5.75891	-0.0292563
5.75891	-0.0292164
5.75891	-0.0291767
5.75891	-0.029137
5.75891	-0.0290974
5.75891	-0.0290579
5.75892	-0.0290184
5.75892	-0.028979
5.75892	-0.0289397
5.75892	-0.0289005
5.75892	-0.0288614
5.75892	-0.0288223
5.75892	-0.0287833
5.75892	-0.0287444
5.75892	-0.0287055
5.75892	-0.0286667
5.75893	-0.028628
5.75893	-0.0285894
5.75893	-0.0285508
5.75893	-0.0285124
5.75893	-0.0284739
5.75893	-0.0284356
5.75893	-0.0283973
5.75893	-0.0283591
5.75893	-0.028321
5.75893	-0.028283
5.75894	-0.028245
5.75894	-0.0282071
5.75894	-0.0281693
5.75894	-0.0281315
5.75894	-0.0280938
5.75894	-0.0280562
5.75894	-0.0280186
5.75894	-0.0279812
5.75894	-0.0279438
5.75894	-0.0279064
5.75895	-0.0278692
5.75895	-0.027832
5.75895	-0.0277948
5.75895	-0.0277578
5.75895	-0.0277208
5.75895	-0.0276839
5.75895	-0.027647
5.75895	-0.0276103
5.75895	-0.0275735
5.75895	-0.0275369
5.75896	-0.0275003
5.75896	-0.0274638
5.75896	-0.0274274
5.75896	-0.027391
5.75896	-0.0273547
5.75896	-0.0273185
5.75896	-0.0272823
5.75896	-0.0272462
5.75896	-0.0272102
5.75896	-0.0271742
5.75897	-0.0271383
5.75897	-0.0271025
5.75897	-0.0270668
5.75897	-0.0270311
5.75897	-0.0269954
5.75897	-0.0269599
5.75897	-0.0269244
5.75897	-0.0268889
5.75897	-0.0268536
5.75897	-0.0268183
5.75898	-0.026783
5.75898	-0.0267479
5.75898	-0.0267128
5.75898	-0.0266777
5.75898	-0.0266427
5.75898	-0.0266078
5.75898	-0.026573
5.75898	-0.0265382
5.75898	-0.0265035
5.75898	-0.0264688
5.75899	-0.0264342
5.75899	-0.0263997
5.75899	-0.0263652
5.75899	-0.0263308
5.75899	-0.0262965
5.75899	-0.0262622
5.75899	-0.026228
5.75899	-0.0261939
5.75899	-0.0261598
5.75899	-0.0261258
5.759	-0.0260918
5.759	-0.0260579
5.759	-0.0260241
5.759	-0.0259903
5.759	-0.0259566
5.759	-0.025923
5.759	-0.0258894
5.759	-0.0258559
5.759	-0.0258225
5.759	-0.0257891
5.75901	-0.0257558
5.75901	-0.0257225
5.75901	-0.0256893
5.75901	-0.0256562
5.75901	-0.0256231
5.75901	-0.0255901
5.75901	-0.0255572
5.75901	-0.0255243
5.75901	-0.0254915
5.75901	-0.0254587
5.75902	-0.025426
5.75902	-0.0253933
5.75902	-0.0253607
5.75902	-0.0253282
5.75902	-0.0252957
5.75902	-0.0252633
5.75902	-0.0252309
5.75902	-0.0251986
5.75902	-0.0251664
5.75902	-0.0251342
5.75903	-0.0251021
5.75903	-0.02507
5.75903	-0.025038
5.75903	-0.025006
5.75903	-0.0249741
5.75903	-0.0249423
5.75903	-0.0249105
5.75903	-0.0248788
5.75903	-0.0248471
5.75903	-0.0248155
5.75904	-0.0247839
5.75904	-0.0247524
5.75904	-0.024721
5.75904	-0.0246896
5.75904	-0.0246583
5.75904	-0.024627
5.75904	-0.0245958
5.75904	-0.0245646
5.75904	-0.0245335
5.75905	-0.0245025
5.75905	-0.0244715
5.75905	-0.0244405
5.75905	-0.0244096
5.75905	-0.0243788
5.75905	-0.024348
5.75905	-0.0243173
5.75905	-0.0242866
5.75905	-0.024256
5.75905	-0.0242254
5.75905	-0.0241949
5.75906	-0.0241645
5.75906	-0.0241341
5.75906	-0.0241037
5.75906	-0.0240734
5.75906	-0.0240432
5.75906	-0.024013
5.75906	-0.0239829
5.75906	-0.0239528
5.75906	-0.0239228
5.75906	-0.0238928
5.75907	-0.0238629
5.75907	-0.023833
5.75907	-0.0238032
5.75907	-0.0237734
5.75907	-0.0237437
5.75907	-0.0237141
5.75907	-0.0236845
5.75907	-0.0236549
5.75907	-0.0236254
5.75907	-0.0235959
5.75908	-0.0235665
5.75908	-0.0235372
5.75908	-0.0235079
5.75908	-0.0234786
5.75908	-0.0234495
5.75908	-0.0234203
5.75908	-0.0233912
5.75908	-0.0233622
5.75908	-0.0233332
5.75908	-0.0233042
5.75909	-0.0232753
5.75909	-0.0232465
5.75909	-0.0232177
5.75909	-0.023189
5.75909	-0.0231603
5.75909	-0.0231316
5.75909	-0.023103
5.75909	-0.0230745
5.75909	-0.023046
5.75909	-0.0230176
5.7591	-0.0229892
5.7591	-0.0229608
5.7591	-0.0229325
5.7591	-0.0229043
5.7591	-0.0228761
5.7591	-0.0228479
5.7591	-0.0228198
5.7591	-0.0227918
5.7591	-0.0227638
5.7591	-0.0227358
5.75911	-0.0227079
5.75911	-0.02268
5.75911	-0.0226522
5.75911	-0.0226245
5.75911	-0.0225967
5.75911	-0.0225691
5.75911	-0.0225415
5.75911	-0.0225139
5.75911	-0.0224864
5.75912	-0.0224589
5.75912	-0.0224314
5.75912	-0.0224041
5.75912	-0.0223767
5.75912	-0.0223494
5.75912	-0.0223222
5.75912	-0.022295
5.75912	-0.0222678
5.75912	-0.0222407
5.75912	-0.0222137
5.75912	-0.0221866
5.75913	-0.0221597
5.75913	-0.0221328
5.75913	-0.0221059
5.75913	-0.022079
5.75913	-0.0220523
5.75913	-0.0220255
5.75913	-0.0219988
5.75913	-0.0219722
5.75913	-0.0219456
5.75913	-0.021919
5.75914	-0.0218925
5.75914	-0.021866
5.75914	-0.0218396
5.75914	-0.0218132
5.75914	-0.0217869
5.75914	-0.0217606
5.75914	-0.0217344
5.75914	-0.0217081
5.75914	-0.021682
5.75914	-0.0216559
5.75915	-0.0216298
5.75915	-0.0216038
5.75915	-0.0215778
5.75915	-0.0215519
5.75915	-0.021526
5.75915	-0.0215001
5.75915	-0.0214743
5.75915	-0.0214485
5.75915	-0.0214228
5.75915	-0.0213971
5.75916	-0.0213715
5.75916	-0.0213459
5.75916	-0.0213204
5.75916	-0.0212949
5.75916	-0.0212694
5.75916	-0.021244
5.75916	-0.0212186
5.75916	-0.0211933
5.75916	-0.021168
5.75916	-0.0211427
5.75917	-0.0211175
5.75917	-0.0210923
5.75917	-0.0210672
5.75917	-0.0210421
5.75917	-0.0210171
5.75917	-0.0209921
5.75917	-0.0209671
5.75917	-0.0209422
5.75917	-0.0209173
5.75917	-0.0208925
5.75918	-0.0208677
5.75918	-0.020843
5.75918	-0.0208183
5.75918	-0.0207936
5.75918	-0.020769
5.75918	-0.0207444
5.75918	-0.0207198
5.75918	-0.0206953
5.75918	-0.0206708
5.75919	-0.0206464
5.75919	-0.020622
5.75919	-0.0205977
5.75919	-0.0205734
5.75919	-0.0205491
5.75919	-0.0205249
5.75919	-0.0205007
5.75919	-0.0204766
5.75919	-0.0204525
5.75919	-0.0204284
5.75919	-0.0204044
5.7592	-0.0203804
5.7592	-0.0203564
5.7592	-0.0203325
5.7592	-0.0203086
5.7592	-0.0202848
5.7592	-0.020261
5.7592	-0.0202373
5.7592	-0.0202136
5.7592	-0.0201899
5.7592	-0.0201662
5.75921	-0.0201427
5.75921	-0.0201191
5.75921	-0.0200956
5.75921	-0.0200721
5.75921	-0.0200486
5.75921	-0.0200252
5.75921	-0.0200019
5.75921	-0.0199785
5.75921	-0.0199553
5.75921	-0.019932
5.75922	-0.0199088
5.75922	-0.0198856
5.75922	-0.0198625
5.75922	-0.0198394
5.75922	-0.0198163
5.75922	-0.0197933
5.75922	-0.0197703
5.75922	-0.0197473
5.75922	-0.0197244
5.75922	-0.0197015
5.75923	-0.0196787
5.75923	-0.0196559
5.75923	-0.0196331
5.75923	-0.0196104
5.75923	-0.0195877
5.75923	-0.019565
5.75923	-0.0195424
5.75923	-0.0195198
5.75923	-0.0194973
5.75923	-0.0194748
5.75924	-0.0194523
5.75924	-0.0194299
5.75924	-0.0194075
5.75924	-0.0193851
5.75924	-0.0193628
5.75924	-0.0193405
5.75924	-0.0193182
5.75924	-0.019296
5.75924	-0.0192738
5.75924	-0.0192516
5.75925	-0.0192295
5.75925	-0.0192074
5.75925	-0.0191854
5.75925	-0.0191634
5.75925	-0.0191414
5.75925	-0.0191195
5.75925	-0.0190976
5.75925	-0.0190757
5.75925	-0.0190538
5.75925	-0.019032
5.75926	-0.0190103
5.75926	-0.0189885
5.75926	-0.0189669
5.75926	-0.0189452
5.75926	-0.0189236
5.75926	-0.018902
5.75926	-0.0188804
5.75926	-0.0188589
5.75926	-0.0188374
5.75926	-0.0188159
5.75927	-0.0187945
5.75927	-0.0187731
5.75927	-0.0187518
5.75927	-0.0187304
5.75927	-0.0187092
5.75927	-0.0186879
5.75927	-0.0186667
5.75927	-0.0186455
5.75927	-0.0186243
5.75927	-0.0186032
5.75928	-0.0185821
5.75928	-0.0185611
5.75928	-0.0185401
5.75928	-0.0185191
5.75928	-0.0184981
5.75928	-0.0184772
5.75928	-0.0184563
5.75928	-0.0184355
5.75928	-0.0184146
5.75928	-0.0183939
5.75929	-0.0183731
5.75929	-0.0183524
5.75929	-0.0183317
5.75929	-0.018311
5.75929	-0.0182904
5.75929	-0.0182698
5.75929	-0.0182492
5.75929	-0.0182287
5.75929	-0.0182082
5.75929	-0.0181878
5.7593	-0.0181673
5.7593	-0.0181469
5.7593	-0.0181265
5.7593	-0.0181062
5.7593	-0.0180859
5.7593	-0.0180656
5.7593	-0.0180454
5.7593	-0.0180252
5.7593	-0.018005
5.7593	-0.0179848
5.75931	-0.0179647
5.75931	-0.0179446
5.75931	-0.0179246
5.75931	-0.0179046
5.75931	-0.0178846
5.75931	-0.0178646
5.75931	-0.0178447
5.75931	-0.0178248
5.75931	-0.0178049
5.75931	-0.0177851
5.75932	-0.0177653
5.75932	-0.0177455
5.75932	-0.0177258
5.75932	-0.017706
5.75932	-0.0176864
5.75932	-0.0176667
5.75932	-0.0176471
5.75932	-0.0176275
5.75932	-0.0176079
5.75932	-0.0175884
5.75933	-0.0175689
5.75933	-0.0175494
5.75933	-0.01753
5.75933	-0.0175106
5.75933	-0.0174912
5.75933	-0.0174718
5.75933	-0.0174525
5.75933	-0.0174332
5.75933	-0.0174139
5.75933	-0.0173947
5.75934	-0.0173755
5.75934	-0.0173563
5.75934	-0.0173372
5.75934	-0.0173181
5.75934	-0.017299
5.75934	-0.0172799
5.75934	-0.0172609
5.75934	-0.0172419
5.75934	-0.0172229
5.75934	-0.017204
5.75935	-0.0171851
5.75935	-0.0171662
5.75935	-0.0171473
5.75935	-0.0171285
5.75935	-0.0171097
5.75935	-0.0170909
5.75935	-0.0170722
5.75935	-0.0170535
5.75935	-0.0170348
5.75935	-0.0170161
5.75936	-0.0169975
5.75936	-0.0169789
5.75936	-0.0169603
5.75936	-0.0169418
5.75936	-0.0169233
5.75936	-0.0169048
5.75936	-0.0168863
5.75936	-0.0168679
5.75936	-0.0168495
5.75936	-0.0168311
5.75937	-0.0168128
5.75937	-0.0167945
5.75937	-0.0167762
5.75937	-0.0167579
5.75937	-0.0167397
5.75937	-0.0167215
5.75937	-0.0167033
5.75937	-0.0166851
5.75937	-0.016667
5.75937	-0.0166489
5.75938	-0.0166308
5.75938	-0.0166128
5.75938	-0.0165948
5.75938	-0.0165768
5.75938	-0.0165588
5.75938	-0.0165409
5.75938	-0.016523
5.75938	-0.0165051
5.75938	-0.0164872
5.75938	-0.0164694
5.75939	-0.0164516
5.75939	-0.0164338
5.75939	-0.0164161
5.75939	-0.0163984
5.75939	-0.0163807
5.75939	-0.016363
5.75939	-0.0163454
5.75939	-0.0163277
5.75939	-0.0163102
5.75939	-0.0162926
5.7594	-0.0162751
5.7594	-0.0162575
5.7594	-0.0162401
5.7594	-0.0162226
5.7594	-0.0162052
5.7594	-0.0161878
5.7594	-0.0161704
5.7594	-0.016153
5.7594	-0.0161357
5.7594	-0.0161184
5.75941	-0.0161011
5.75941	-0.0160839
5.75941	-0.0160666
5.75941	-0.0160494
5.75941	-0.0160323
5.75941	-0.0160151
5.75941	-0.015998
5.75941	-0.0159809
5.75941	-0.0159638
5.75941	-0.0159468
5.75942	-0.0159297
5.75942	-0.0159127
5.75942	-0.0158958
5.75942	-0.0158788
5.75942	-0.0158619
5.75942	-0.015845
5.75942	-0.0158281
5.75942	-0.0158113
5.75942	-0.0157945
5.75942	-0.0157777
5.75943	-0.0157609
5.75943	-0.0157441
5.75943	-0.0157274
5.75943	-0.0157107
5.75943	-0.015694
5.75943	-0.0156774
5.75943	-0.0156608
5.75943	-0.0156442
5.75943	-0.0156276
5.75943	-0.015611
5.75944	-0.0155945
5.75944	-0.015578
5.75944	-0.0155615
5.75944	-0.0155451
5.75944	-0.0155286
5.75944	-0.0155122
5.75944	-0.0154958
5.75944	-0.0154795
5.75944	-0.0154631
5.75944	-0.0154468
5.75945	-0.0154305
5.75945	-0.0154143
5.75945	-0.015398
5.75945	-0.0153818
5.75945	-0.0153656
5.75945	-0.0153494
5.75945	-0.0153333
5.75945	-0.0153172
5.75945	-0.0153011
5.75945	-0.015285
5.75946	-0.0152689
5.75946	-0.0152529
5.75946	-0.0152369
5.75946	-0.0152209
5.75946	-0.015205
5.75946	-0.015189
5.75946	-0.0151731
5.75946	-0.0151572
5.75946	-0.0151413
5.75946	-0.0151255
5.75947	-0.0151097
5.75947	-0.0150939
5.75947	-0.0150781
5.75947	-0.0150624
5.75947	-0.0150466
5.75947	-0.0150309
5.75947	-0.0150152
5.75947	-0.0149996
5.75947	-0.0149839
5.75947	-0.0149683
5.75948	-0.0149527
5.75948	-0.0149371
5.75948	-0.0149216
5.75948	-0.0149061
5.75948	-0.0148906
5.75948	-0.0148751
5.75948	-0.0148596
5.75948	-0.0148442
5.75948	-0.0148288
5.75948	-0.0148134
5.75949	-0.014798
5.75949	-0.0147826
5.75949	-0.0147673
5.75949	-0.014752
5.75949	-0.0147367
5.75949	-0.0147214
5.75949	-0.0147062
5.75949	-0.014691
5.75949	-0.0146758
5.75949	-0.0146606
5.7595	-0.0146455
5.7595	-0.0146303
5.7595	-0.0146152
5.7595	-0.0146001
5.7595	-0.0145851
5.7595	-0.01457
5.7595	-0.014555
5.7595	-0.01454
5.7595	-0.014525
5.7595	-0.01451
5.75951	-0.0144951
5.75951	-0.0144802
5.75951	-0.0144653
5.75951	-0.0144504
5.75951	-0.0144356
5.75951	-0.0144207
5.75951	-0.0144059
5.75951	-0.0143911
5.75951	-0.0143763
5.75951	-0.0143616
5.75952	-0.0143469
5.75952	-0.0143322
5.75952	-0.0143175
5.75952	-0.0143028
5.75952	-0.0142882
5.75952	-0.0142735
5.75952	-0.0142589
5.75952	-0.0142443
5.75952	-0.0142298
5.75952	-0.0142152
5.75953	-0.0142007
5.75953	-0.0141862
5.75953	-0.0141717
5.75953	-0.0141573
5.75953	-0.0141428
5.75953	-0.0141284
5.75953	-0.014114
5.75953	-0.0140996
5.75953	-0.0140853
5.75953	-0.0140709
5.75954	-0.0140566
5.75954	-0.0140423
5.75954	-0.014028
5.75954	-0.0140138
5.75954	-0.0139995
5.75954	-0.0139853
5.75954	-0.0139711
5.75954	-0.0139569
5.75954	-0.0139428
5.75954	-0.0139286
5.75955	-0.0139145
5.75955	-0.0139004
5.75955	-0.0138863
5.75955	-0.0138723
5.75955	-0.0138582
5.75955	-0.0138442
5.75955	-0.0138302
5.75955	-0.0138162
5.75955	-0.0138023
5.75955	-0.0137883
5.75956	-0.0137744
5.75956	-0.0137605
5.75956	-0.0137466
5.75956	-0.0137327
5.75956	-0.0137189
5.75956	-0.0137051
5.75956	-0.0136912
5.75956	-0.0136775
5.75956	-0.0136637
5.75956	-0.0136499
5.75957	-0.0136362
5.75957	-0.0136225
5.75957	-0.0136088
5.75957	-0.0135951
5.75957	-0.0135815
5.75957	-0.0135678
5.75957	-0.0135542
5.75957	-0.0135406
5.75957	-0.013527
5.75957	-0.0135135
5.75958	-0.0134999
5.75958	-0.0134864
5.75958	-0.0134729
5.75958	-0.0134594
5.75958	-0.0134459
5.75958	-0.0134325
5.75958	-0.013419
5.75958	-0.0134056
5.75958	-0.0133922
5.75958	-0.0133789
5.75959	-0.0133655
5.75959	-0.0133522
5.75959	-0.0133388
5.75959	-0.0133255
5.75959	-0.0133122
5.75959	-0.013299
5.75959	-0.0132857
5.75959	-0.0132725
5.75959	-0.0132593
5.75959	-0.0132461
5.7596	-0.0132329
5.7596	-0.0132198
5.7596	-0.0132066
5.7596	-0.0131935
5.7596	-0.0131804
5.7596	-0.0131673
5.7596	-0.0131542
5.7596	-0.0131412
5.7596	-0.0131282
5.7596	-0.0131151
5.75961	-0.0131021
5.75961	-0.0130892
5.75961	-0.0130762
5.75961	-0.0130633
5.75961	-0.0130503
5.75961	-0.0130374
5.75961	-0.0130245
5.75961	-0.0130116
5.75961	-0.0129988
5.75961	-0.012986
5.75962	-0.0129731
5.75962	-0.0129603
5.75962	-0.0129475
5.75962	-0.0129348
5.75962	-0.012922
5.75962	-0.0129093
5.75962	-0.0128966
5.75962	-0.0128839
5.75962	-0.0128712
5.75962	-0.0128585
5.75963	-0.0128459
5.75963	-0.0128332
5.75963	-0.0128206
5.75963	-0.012808
5.75963	-0.0127954
5.75963	-0.0127829
5.75963	-0.0127703
5.75963	-0.0127578
5.75963	-0.0127453
5.75963	-0.0127328
5.75964	-0.0127203
5.75964	-0.0127078
5.75964	-0.0126954
5.75964	-0.012683
5.75964	-0.0126706
5.75964	-0.0126582
5.75964	-0.0126458
5.75964	-0.0126334
5.75964	-0.0126211
5.75964	-0.0126087
5.75965	-0.0125964
5.75965	-0.0125841
5.75965	-0.0125718
5.75965	-0.0125596
5.75965	-0.0125473
5.75965	-0.0125351
5.75965	-0.0125229
5.75965	-0.0125107
5.75965	-0.0124985
5.75966	-0.0124863
5.75966	-0.0124742
5.75966	-0.0124621
5.75966	-0.0124499
5.75966	-0.0124378
5.75966	-0.0124258
5.75966	-0.0124137
5.75966	-0.0124016
5.75966	-0.0123896
5.75966	-0.0123776
5.75966	-0.0123656
5.75967	-0.0123536
5.75967	-0.0123416
5.75967	-0.0123297
5.75967	-0.0123177
5.75967	-0.0123058
5.75967	-0.0122939
5.75967	-0.012282
5.75967	-0.0122701
5.75967	-0.0122583
5.75967	-0.0122464
5.75968	-0.0122346
5.75968	-0.0122228
5.75968	-0.012211
5.75968	-0.0121992
5.75968	-0.0121874
5.75968	-0.0121757
5.75968	-0.0121639
5.75968	-0.0121522
5.75968	-0.0121405
5.75968	-0.0121288
5.75969	-0.0121171
5.75969	-0.0121055
5.75969	-0.0120938
5.75969	-0.0120822
5.75969	-0.0120706
5.75969	-0.012059
5.75969	-0.0120474
5.75969	-0.0120358
5.75969	-0.0120243
5.75969	-0.0120127
5.7597	-0.0120012
5.7597	-0.0119897
5.7597	-0.0119782
5.7597	-0.0119667
5.7597	-0.0119553
5.7597	-0.0119438
5.7597	-0.0119324
5.7597	-0.011921
5.7597	-0.0119096
5.7597	-0.0118982
5.75971	-0.0118868
5.75971	-0.0118755
5.75971	-0.0118641
5.75971	-0.0118528
5.75971	-0.0118415
5.75971	-0.0118302
5.75971	-0.0118189
5.75971	-0.0118076
5.75971	-0.0117964
5.75971	-0.0117852
5.75972	-0.0117739
5.75972	-0.0117627
5.75972	-0.0117515
5.75972	-0.0117403
5.75972	-0.0117292
5.75972	-0.011718
5.75972	-0.0117069
5.75972	-0.0116958
5.75972	-0.0116847
5.75973	-0.0116736
5.75973	-0.0116625
5.75973	-0.0116514
5.75973	-0.0116404
5.75973	-0.0116293
5.75973	-0.0116183
5.75973	-0.0116073
5.75973	-0.0115963
5.75973	-0.0115853
5.75973	-0.0115744
5.75973	-0.0115634
5.75974	-0.0115525
5.75974	-0.0115416
5.75974	-0.0115307
5.75974	-0.0115198
5.75974	-0.0115089
5.75974	-0.011498
5.75974	-0.0114872
5.75974	-0.0114763
5.75974	-0.0114655
5.75974	-0.0114547
5.75975	-0.0114439
5.75975	-0.0114331
5.75975	-0.0114223
5.75975	-0.0114116
5.75975	-0.0114009
5.75975	-0.0113901
5.75975	-0.0113794
5.75975	-0.0113687
5.75975	-0.011358
5.75975	-0.0113474
5.75976	-0.0113367
5.75976	-0.0113261
5.75976	-0.0113154
5.75976	-0.0113048
5.75976	-0.0112942
5.75976	-0.0112836
5.75976	-0.011273
5.75976	-0.0112625
5.75976	-0.0112519
5.75976	-0.0112414
5.75977	-0.0112309
5.75977	-0.0112204
5.75977	-0.0112099
5.75977	-0.0111994
5.75977	-0.0111889
5.75977	-0.0111785
5.75977	-0.011168
5.75977	-0.0111576
5.75977	-0.0111472
5.75977	-0.0111368
5.75978	-0.0111264
5.75978	-0.011116
5.75978	-0.0111057
5.75978	-0.0110953
5.75978	-0.011085
5.75978	-0.0110746
5.75978	-0.0110643
5.75978	-0.011054
5.75978	-0.0110438
5.75978	-0.0110335
5.75979	-0.0110232
5.75979	-0.011013
5.75979	-0.0110028
5.75979	-0.0109925
5.75979	-0.0109823
5.75979	-0.0109721
5.75979	-0.010962
5.75979	-0.0109518
5.75979	-0.0109416
5.7598	-0.0109315
5.7598	-0.0109214
5.7598	-0.0109113
5.7598	-0.0109012
5.7598	-0.0108911
5.7598	-0.010881
5.7598	-0.0108709
5.7598	-0.0108609
5.7598	-0.0108508
5.7598	-0.0108408
5.7598	-0.0108308
5.75981	-0.0108208
5.75981	-0.0108108
5.75981	-0.0108008
5.75981	-0.0107909
5.75981	-0.0107809
5.75981	-0.010771
5.75981	-0.0107611
5.75981	-0.0107511
5.75981	-0.0107412
5.75981	-0.0107314
5.75982	-0.0107215
5.75982	-0.0107116
5.75982	-0.0107018
5.75982	-0.0106919
5.75982	-0.0106821
5.75982	-0.0106723
5.75982	-0.0106625
5.75982	-0.0106527
5.75982	-0.0106429
5.75982	-0.0106332
5.75983	-0.0106234
5.75983	-0.0106137
5.75983	-0.0106039
5.75983	-0.0105942
5.75983	-0.0105845
5.75983	-0.0105748
5.75983	-0.0105651
5.75983	-0.0105555
5.75983	-0.0105458
5.75983	-0.0105362
5.75984	-0.0105265
5.75984	-0.0105169
5.75984	-0.0105073
5.75984	-0.0104977
5.75984	-0.0104881
5.75984	-0.0104786
5.75984	-0.010469
5.75984	-0.0104594
5.75984	-0.0104499
5.75984	-0.0104404
5.75985	-0.0104309
5.75985	-0.0104214
5.75985	-0.0104119
5.75985	-0.0104024
5.75985	-0.0103929
5.75985	-0.0103835
5.75985	-0.010374
5.75985	-0.0103646
5.75985	-0.0103552
5.75985	-0.0103458
5.75986	-0.0103364
5.75986	-0.010327
5.75986	-0.0103176
5.75986	-0.0103083
5.75986	-0.0102989
5.75986	-0.0102896
5.75986	-0.0102803
5.75986	-0.010271
5.75986	-0.0102616
5.75986	-0.0102524
5.75987	-0.0102431
5.75987	-0.0102338
5.75987	-0.0102246
5.75987	-0.0102153
5.75987	-0.0102061
5.75987	-0.0101968
5.75987	-0.0101876
5.75987	-0.0101784
5.75987	-0.0101692
5.75987	-0.0101601
5.75988	-0.0101509
5.75988	-0.0101417
5.75988	-0.0101326
5.75988	-0.0101235
5.75988	-0.0101143
5.75988	-0.0101052
5.75988	-0.0100961
5.75988	-0.010087
5.75988	-0.010078
5.75988	-0.0100689
5.75989	-0.0100598
5.75989	-0.0100508
5.75989	-0.0100418
5.75989	-0.0100327
5.75989	-0.0100237
5.75989	-0.0100147
5.75989	-0.0100057
5.75989	-0.00999677
5.75989	-0.0099878
5.75989	-0.00997885
5.7599	-0.0099699
5.7599	-0.00996097
5.7599	-0.00995205
5.7599	-0.00994313
5.7599	-0.00993423
5.7599	-0.00992534
5.7599	-0.00991646
5.7599	-0.00990759
5.7599	-0.00989873
5.7599	-0.00988989
5.75991	-0.00988105
5.75991	-0.00987222
5.75991	-0.00986341
5.75991	-0.0098546
5.75991	-0.00984581
5.75991	-0.00983702
5.75991	-0.00982825
5.75991	-0.00981949
5.75991	-0.00981074
5.75991	-0.009802
5.75992	-0.00979327
5.75992	-0.00978455
5.75992	-0.00977584
5.75992	-0.00976714
5.75992	-0.00975845
5.75992	-0.00974977
5.75992	-0.0097411
5.75992	-0.00973245
5.75992	-0.0097238
5.75992	-0.00971517
5.75993	-0.00970654
5.75993	-0.00969792
5.75993	-0.00968932
5.75993	-0.00968073
5.75993	-0.00967214
5.75993	-0.00966357
5.75993	-0.009655
5.75993	-0.00964645
5.75993	-0.00963791
5.75993	-0.00962938
5.75994	-0.00962085
5.75994	-0.00961234
5.75994	-0.00960384
5.75994	-0.00959535
5.75994	-0.00958687
5.75994	-0.00957839
5.75994	-0.00956993
5.75994	-0.00956148
5.75994	-0.00955304
5.75994	-0.00954461
5.75995	-0.00953619
5.75995	-0.00952778
5.75995	-0.00951938
5.75995	-0.00951099
5.75995	-0.00950261
5.75995	-0.00949424
5.75995	-0.00948588
5.75995	-0.00947753
5.75995	-0.00946918
5.75995	-0.00946085
5.75996	-0.00945253
5.75996	-0.00944422
5.75996	-0.00943592
5.75996	-0.00942763
5.75996	-0.00941935
5.75996	-0.00941108
5.75996	-0.00940282
5.75996	-0.00939457
5.75996	-0.00938632
5.75996	-0.00937809
5.75997	-0.00936987
5.75997	-0.00936166
5.75997	-0.00935345
5.75997	-0.00934526
5.75997	-0.00933708
5.75997	-0.0093289
5.75997	-0.00932074
5.75997	-0.00931259
5.75997	-0.00930444
5.75997	-0.00929631
5.75998	-0.00928818
5.75998	-0.00928007
5.75998	-0.00927196
5.75998	-0.00926386
5.75998	-0.00925578
5.75998	-0.0092477
5.75998	-0.00923963
5.75998	-0.00923157
5.75998	-0.00922353
5.75998	-0.00921549
5.75999	-0.00920746
5.75999	-0.00919944
5.75999	-0.00919143
5.75999	-0.00918342
5.75999	-0.00917543
5.75999	-0.00916745
5.75999	-0.00915948
5.75999	-0.00915151
5.75999	-0.00914356
5.75999	-0.00913561
5.76	-0.00912768
5.76	-0.00911975
5.76	-0.00911184
5.76	-0.00910393
5.76	-0.00909603
